Month,Year,Quarter,Category,Manufacturer,State,FuelType,Registrations
2016-Q2,2016,Q2,2W,Yamaha,Karnataka,Electric,18
2016-Q2,2016,Q2,2W,Yamaha,Karnataka,Petrol,1547
2016-Q2,2016,Q2,2W,Yamaha,Kerala,Electric,10
2016-Q2,2016,Q2,2W,Yamaha,Kerala,Petrol,661
2016-Q2,2016,Q2,2W,Yamaha,Maharashtra,Electric,29
2016-Q2,2016,Q2,2W,Yamaha,Maharashtra,Petrol,2310
2016-Q2,2016,Q2,2W,Yamaha,Rajasthan,Electric,8
2016-Q2,2016,Q2,2W,Yamaha,Rajasthan,Petrol,897
2016-Q2,2016,Q2,2W,Yamaha,Tamil Nadu,Electric,11
2016-Q2,2016,Q2,2W,Yamaha,Tamil Nadu,Petrol,1318
2016-Q2,2016,Q2,2W,Yamaha,Uttar Pradesh,Electric,24
2016-Q2,2016,Q2,2W,Yamaha,Uttar Pradesh,Petrol,1595
2016-Q2,2016,Q2,2W,Yamaha,West Bengal,Electric,8
2016-Q2,2016,Q2,2W,Yamaha,West Bengal,Petrol,1258
2016-Q2,2016,Q2,3W,Bajaj,Delhi,Diesel,350
2016-Q2,2016,Q2,3W,Bajaj,Delhi,Electric,3
2016-Q2,2016,Q2,3W,Bajaj,Delhi,Petrol,214
2016-Q2,2016,Q2,3W,Bajaj,Gujarat,Diesel,480
2016-Q2,2016,Q2,3W,Bajaj,Gujarat,Electric,3
2016-Q2,2016,Q2,3W,Bajaj,Gujarat,Petrol,317
2016-Q2,2016,Q2,3W,Bajaj,Haryana,Diesel,393
2016-Q2,2016,Q2,3W,Bajaj,Haryana,Electric,2
2016-Q2,2016,Q2,3W,Bajaj,Haryana,Petrol,271
2016-Q2,2016,Q2,3W,Bajaj,Karnataka,Diesel,558
2016-Q2,2016,Q2,3W,Bajaj,Karnataka,Electric,3
2016-Q2,2016,Q2,3W,Bajaj,Karnataka,Petrol,379
2016-Q2,2016,Q2,3W,Bajaj,Kerala,Diesel,288
2016-Q2,2016,Q2,3W,Bajaj,Kerala,Electric,2
2016-Q2,2016,Q2,3W,Bajaj,Kerala,Petrol,165
2016-Q2,2016,Q2,3W,Bajaj,Maharashtra,Diesel,768
2016-Q2,2016,Q2,3W,Bajaj,Maharashtra,Electric,12
2016-Q2,2016,Q2,3W,Bajaj,Maharashtra,Petrol,521
2016-Q2,2016,Q2,3W,Bajaj,Rajasthan,Diesel,363
2016-Q2,2016,Q2,3W,Bajaj,Rajasthan,Electric,3
2016-Q2,2016,Q2,3W,Bajaj,Rajasthan,Petrol,217
2016-Q2,2016,Q2,3W,Bajaj,Tamil Nadu,Diesel,594
2016-Q2,2016,Q2,3W,Bajaj,Tamil Nadu,Electric,4
2016-Q2,2016,Q2,3W,Bajaj,Tamil Nadu,Petrol,374
2016-Q2,2016,Q2,3W,Bajaj,Uttar Pradesh,Diesel,496
2016-Q2,2016,Q2,3W,Bajaj,Uttar Pradesh,Electric,5
2016-Q2,2016,Q2,3W,Bajaj,Uttar Pradesh,Petrol,317
2016-Q2,2016,Q2,3W,Bajaj,West Bengal,Diesel,529
2016-Q2,2016,Q2,3W,Bajaj,West Bengal,Electric,7
2016-Q2,2016,Q2,3W,Bajaj,West Bengal,Petrol,345
2016-Q2,2016,Q2,3W,Mahindra,Delhi,Diesel,222
2016-Q2,2016,Q2,3W,Mahindra,Delhi,Electric,4
2016-Q2,2016,Q2,3W,Mahindra,Delhi,Petrol,174
2016-Q2,2016,Q2,3W,Mahindra,Gujarat,Diesel,321
2016-Q2,2016,Q2,3W,Mahindra,Gujarat,Electric,2
2016-Q2,2016,Q2,3W,Mahindra,Gujarat,Petrol,216
2016-Q2,2016,Q2,3W,Mahindra,Haryana,Diesel,291
2016-Q2,2016,Q2,3W,Mahindra,Haryana,Electric,1
2016-Q2,2016,Q2,3W,Mahindra,Haryana,Petrol,199
2016-Q2,2016,Q2,3W,Mahindra,Karnataka,Diesel,419
2016-Q2,2016,Q2,3W,Mahindra,Karnataka,Electric,4
2016-Q2,2016,Q2,3W,Mahindra,Karnataka,Petrol,253
2016-Q2,2016,Q2,3W,Mahindra,Kerala,Diesel,229
2016-Q2,2016,Q2,3W,Mahindra,Kerala,Petrol,157
2016-Q2,2016,Q2,3W,Mahindra,Maharashtra,Diesel,547
2016-Q2,2016,Q2,3W,Mahindra,Maharashtra,Electric,7
2016-Q2,2016,Q2,3W,Mahindra,Maharashtra,Petrol,372
2016-Q2,2016,Q2,3W,Mahindra,Rajasthan,Diesel,309
2016-Q2,2016,Q2,3W,Mahindra,Rajasthan,Petrol,186
2016-Q2,2016,Q2,3W,Mahindra,Tamil Nadu,Diesel,553
2016-Q2,2016,Q2,3W,Mahindra,Tamil Nadu,Electric,7
2016-Q2,2016,Q2,3W,Mahindra,Tamil Nadu,Petrol,358
2016-Q2,2016,Q2,3W,Mahindra,Uttar Pradesh,Diesel,426
2016-Q2,2016,Q2,3W,Mahindra,Uttar Pradesh,Electric,1
2016-Q2,2016,Q2,3W,Mahindra,Uttar Pradesh,Petrol,267
2016-Q2,2016,Q2,3W,Mahindra,West Bengal,Diesel,338
2016-Q2,2016,Q2,3W,Mahindra,West Bengal,Electric,6
2016-Q2,2016,Q2,3W,Mahindra,West Bengal,Petrol,224
2016-Q2,2016,Q2,3W,Piaggio,Delhi,Diesel,143
2016-Q2,2016,Q2,3W,Piaggio,Delhi,Electric,1
2016-Q2,2016,Q2,3W,Piaggio,Delhi,Petrol,102
2016-Q2,2016,Q2,3W,Piaggio,Gujarat,Diesel,179
2016-Q2,2016,Q2,3W,Piaggio,Gujarat,Electric,3
2016-Q2,2016,Q2,3W,Piaggio,Gujarat,Petrol,104
2016-Q2,2016,Q2,3W,Piaggio,Haryana,Diesel,179
2016-Q2,2016,Q2,3W,Piaggio,Haryana,Petrol,96
2016-Q2,2016,Q2,3W,Piaggio,Karnataka,Diesel,177
2016-Q2,2016,Q2,3W,Piaggio,Karnataka,Petrol,130
2016-Q2,2016,Q2,3W,Piaggio,Kerala,Diesel,119
2016-Q2,2016,Q2,3W,Piaggio,Kerala,Petrol,96
2016-Q2,2016,Q2,3W,Piaggio,Maharashtra,Diesel,269
2016-Q2,2016,Q2,3W,Piaggio,Maharashtra,Electric,4
2016-Q2,2016,Q2,3W,Piaggio,Maharashtra,Petrol,181
2016-Q2,2016,Q2,3W,Piaggio,Rajasthan,Diesel,146
2016-Q2,2016,Q2,3W,Piaggio,Rajasthan,Petrol,95
2016-Q2,2016,Q2,3W,Piaggio,Tamil Nadu,Diesel,246
2016-Q2,2016,Q2,3W,Piaggio,Tamil Nadu,Electric,1
2016-Q2,2016,Q2,3W,Piaggio,Tamil Nadu,Petrol,152
2016-Q2,2016,Q2,3W,Piaggio,Uttar Pradesh,Diesel,211
2016-Q2,2016,Q2,3W,Piaggio,Uttar Pradesh,Petrol,135
2016-Q2,2016,Q2,3W,Piaggio,West Bengal,Diesel,214
2016-Q2,2016,Q2,3W,Piaggio,West Bengal,Electric,3
2016-Q2,2016,Q2,3W,Piaggio,West Bengal,Petrol,115
2016-Q2,2016,Q2,4W,Hyundai,Delhi,Diesel,68
2016-Q2,2016,Q2,4W,Hyundai,Delhi,Electric,2
2016-Q2,2016,Q2,4W,Hyundai,Delhi,Petrol,454
2016-Q2,2016,Q2,4W,Hyundai,Gujarat,Diesel,93
2016-Q2,2016,Q2,4W,Hyundai,Gujarat,Electric,6
2016-Q2,2016,Q2,4W,Hyundai,Gujarat,Petrol,565
2016-Q2,2016,Q2,4W,Hyundai,Haryana,Diesel,89
2016-Q2,2016,Q2,4W,Hyundai,Haryana,Electric,6
2016-Q2,2016,Q2,4W,Hyundai,Haryana,Petrol,526
2016-Q2,2016,Q2,4W,Hyundai,Karnataka,Diesel,104
2016-Q2,2016,Q2,4W,Hyundai,Karnataka,Electric,10
2016-Q2,2016,Q2,4W,Hyundai,Karnataka,Petrol,839
2016-Q2,2016,Q2,4W,Hyundai,Kerala,Diesel,28
2016-Q2,2016,Q2,4W,Hyundai,Kerala,Electric,5
2016-Q2,2016,Q2,4W,Hyundai,Kerala,Petrol,368
2016-Q2,2016,Q2,4W,Hyundai,Maharashtra,Diesel,133
2016-Q2,2016,Q2,4W,Hyundai,Maharashtra,Electric,8
2016-Q2,2016,Q2,4W,Hyundai,Maharashtra,Petrol,966
2016-Q2,2016,Q2,4W,Hyundai,Rajasthan,Diesel,72
2016-Q2,2016,Q2,4W,Hyundai,Rajasthan,Electric,7
2016-Q2,2016,Q2,4W,Hyundai,Rajasthan,Petrol,500
2016-Q2,2016,Q2,4W,Hyundai,Tamil Nadu,Diesel,118
2016-Q2,2016,Q2,4W,Hyundai,Tamil Nadu,Electric,11
2016-Q2,2016,Q2,4W,Hyundai,Tamil Nadu,Petrol,898
2016-Q2,2016,Q2,4W,Hyundai,Uttar Pradesh,Diesel,90
2016-Q2,2016,Q2,4W,Hyundai,Uttar Pradesh,Electric,11
2016-Q2,2016,Q2,4W,Hyundai,Uttar Pradesh,Petrol,762
2016-Q2,2016,Q2,4W,Hyundai,West Bengal,Diesel,91
2016-Q2,2016,Q2,4W,Hyundai,West Bengal,Electric,8
2016-Q2,2016,Q2,4W,Hyundai,West Bengal,Petrol,767
2016-Q2,2016,Q2,4W,Mahindra,Delhi,Diesel,95
2016-Q2,2016,Q2,4W,Mahindra,Delhi,Electric,3
2016-Q2,2016,Q2,4W,Mahindra,Delhi,Petrol,348
2016-Q2,2016,Q2,4W,Mahindra,Gujarat,Diesel,147
2016-Q2,2016,Q2,4W,Mahindra,Gujarat,Electric,6
2016-Q2,2016,Q2,4W,Mahindra,Gujarat,Petrol,439
2016-Q2,2016,Q2,4W,Mahindra,Haryana,Diesel,153
2016-Q2,2016,Q2,4W,Mahindra,Haryana,Electric,5
2016-Q2,2016,Q2,4W,Mahindra,Haryana,Petrol,413
2016-Q2,2016,Q2,4W,Mahindra,Karnataka,Diesel,137
2016-Q2,2016,Q2,4W,Mahindra,Karnataka,Electric,10
2016-Q2,2016,Q2,4W,Mahindra,Karnataka,Petrol,463
2016-Q2,2016,Q2,4W,Mahindra,Kerala,Diesel,79
2016-Q2,2016,Q2,4W,Mahindra,Kerala,Electric,6
2016-Q2,2016,Q2,4W,Mahindra,Kerala,Petrol,280
2016-Q2,2016,Q2,4W,Mahindra,Maharashtra,Diesel,265
2016-Q2,2016,Q2,4W,Mahindra,Maharashtra,Electric,14
2016-Q2,2016,Q2,4W,Mahindra,Maharashtra,Petrol,756
2016-Q2,2016,Q2,4W,Mahindra,Rajasthan,Diesel,110
2016-Q2,2016,Q2,4W,Mahindra,Rajasthan,Electric,7
2016-Q2,2016,Q2,4W,Mahindra,Rajasthan,Petrol,307
2016-Q2,2016,Q2,4W,Mahindra,Tamil Nadu,Diesel,217
2016-Q2,2016,Q2,4W,Mahindra,Tamil Nadu,Electric,9
2016-Q2,2016,Q2,4W,Mahindra,Tamil Nadu,Petrol,620
2016-Q2,2016,Q2,4W,Mahindra,Uttar Pradesh,Diesel,150
2016-Q2,2016,Q2,4W,Mahindra,Uttar Pradesh,Electric,6
2016-Q2,2016,Q2,4W,Mahindra,Uttar Pradesh,Petrol,425
2016-Q2,2016,Q2,4W,Mahindra,West Bengal,Diesel,150
2016-Q2,2016,Q2,4W,Mahindra,West Bengal,Electric,10
2016-Q2,2016,Q2,4W,Mahindra,West Bengal,Petrol,446
2016-Q2,2016,Q2,4W,Maruti,Delhi,Diesel,149
2016-Q2,2016,Q2,4W,Maruti,Delhi,Electric,13
2016-Q2,2016,Q2,4W,Maruti,Delhi,Petrol,979
2016-Q2,2016,Q2,4W,Maruti,Gujarat,Diesel,165
2016-Q2,2016,Q2,4W,Maruti,Gujarat,Electric,16
2016-Q2,2016,Q2,4W,Maruti,Gujarat,Petrol,1433
2016-Q2,2016,Q2,4W,Maruti,Haryana,Diesel,153
2016-Q2,2016,Q2,4W,Maruti,Haryana,Electric,23
2016-Q2,2016,Q2,4W,Maruti,Haryana,Petrol,1154
2016-Q2,2016,Q2,4W,Maruti,Karnataka,Diesel,210
2016-Q2,2016,Q2,4W,Maruti,Karnataka,Electric,20
2016-Q2,2016,Q2,4W,Maruti,Karnataka,Petrol,1596
2016-Q2,2016,Q2,4W,Maruti,Kerala,Diesel,140
2016-Q2,2016,Q2,4W,Maruti,Kerala,Electric,7
2016-Q2,2016,Q2,4W,Maruti,Kerala,Petrol,874
2016-Q2,2016,Q2,4W,Maruti,Maharashtra,Diesel,311
2016-Q2,2016,Q2,4W,Maruti,Maharashtra,Electric,23
2016-Q2,2016,Q2,4W,Maruti,Maharashtra,Petrol,2318
2016-Q2,2016,Q2,4W,Maruti,Rajasthan,Diesel,170
2016-Q2,2016,Q2,4W,Maruti,Rajasthan,Electric,13
2016-Q2,2016,Q2,4W,Maruti,Rajasthan,Petrol,1182
2016-Q2,2016,Q2,4W,Maruti,Tamil Nadu,Diesel,220
2016-Q2,2016,Q2,4W,Maruti,Tamil Nadu,Electric,9
2016-Q2,2016,Q2,4W,Maruti,Tamil Nadu,Petrol,1599
2016-Q2,2016,Q2,4W,Maruti,Uttar Pradesh,Diesel,191
2016-Q2,2016,Q2,4W,Maruti,Uttar Pradesh,Electric,18
2016-Q2,2016,Q2,4W,Maruti,Uttar Pradesh,Petrol,1423
2016-Q2,2016,Q2,4W,Maruti,West Bengal,Diesel,207
2016-Q2,2016,Q2,4W,Maruti,West Bengal,Electric,23
2016-Q2,2016,Q2,4W,Maruti,West Bengal,Petrol,1474
2016-Q2,2016,Q2,4W,Tata,Delhi,Diesel,136
2016-Q2,2016,Q2,4W,Tata,Delhi,Electric,4
2016-Q2,2016,Q2,4W,Tata,Delhi,Petrol,342
2016-Q2,2016,Q2,4W,Tata,Gujarat,Diesel,149
2016-Q2,2016,Q2,4W,Tata,Gujarat,Electric,6
2016-Q2,2016,Q2,4W,Tata,Gujarat,Petrol,479
2016-Q2,2016,Q2,4W,Tata,Haryana,Diesel,150
2016-Q2,2016,Q2,4W,Tata,Haryana,Electric,8
2016-Q2,2016,Q2,4W,Tata,Haryana,Petrol,464
2016-Q2,2016,Q2,4W,Tata,Karnataka,Diesel,229
2016-Q2,2016,Q2,4W,Tata,Karnataka,Electric,8
2016-Q2,2016,Q2,4W,Tata,Karnataka,Petrol,654
2016-Q2,2016,Q2,4W,Tata,Kerala,Diesel,113
2016-Q2,2016,Q2,4W,Tata,Kerala,Electric,4
2016-Q2,2016,Q2,4W,Tata,Kerala,Petrol,335
2016-Q2,2016,Q2,4W,Tata,Maharashtra,Diesel,248
2016-Q2,2016,Q2,4W,Tata,Maharashtra,Electric,10
2016-Q2,2016,Q2,4W,Tata,Maharashtra,Petrol,876
2016-Q2,2016,Q2,4W,Tata,Rajasthan,Diesel,127
2016-Q2,2016,Q2,4W,Tata,Rajasthan,Electric,5
2016-Q2,2016,Q2,4W,Tata,Rajasthan,Petrol,368
2016-Q2,2016,Q2,4W,Tata,Tamil Nadu,Diesel,179
2016-Q2,2016,Q2,4W,Tata,Tamil Nadu,Electric,11
2016-Q2,2016,Q2,4W,Tata,Tamil Nadu,Petrol,551
2016-Q2,2016,Q2,4W,Tata,Uttar Pradesh,Diesel,143
2016-Q2,2016,Q2,4W,Tata,Uttar Pradesh,Electric,8
2016-Q2,2016,Q2,4W,Tata,Uttar Pradesh,Petrol,509
2016-Q2,2016,Q2,4W,Tata,West Bengal,Diesel,176
2016-Q2,2016,Q2,4W,Tata,West Bengal,Electric,14
2016-Q2,2016,Q2,4W,Tata,West Bengal,Petrol,562
2016-Q3,2016,Q3,2W,Bajaj,Delhi,Electric,7
2016-Q3,2016,Q3,2W,Bajaj,Delhi,Petrol,505
2016-Q3,2016,Q3,2W,Bajaj,Gujarat,Electric,7
2016-Q3,2016,Q3,2W,Bajaj,Gujarat,Petrol,876
2016-Q3,2016,Q3,2W,Bajaj,Haryana,Electric,6
2016-Q3,2016,Q3,2W,Bajaj,Haryana,Petrol,639
2016-Q3,2016,Q3,2W,Bajaj,Karnataka,Electric,11
2016-Q3,2016,Q3,2W,Bajaj,Karnataka,Petrol,972
2016-Q3,2016,Q3,2W,Bajaj,Kerala,Electric,4
2016-Q3,2016,Q3,2W,Bajaj,Kerala,Petrol,428
2016-Q3,2016,Q3,2W,Bajaj,Maharashtra,Electric,9
2016-Q3,2016,Q3,2W,Bajaj,Maharashtra,Petrol,1338
2016-Q3,2016,Q3,2W,Bajaj,Rajasthan,Electric,3
2016-Q3,2016,Q3,2W,Bajaj,Rajasthan,Petrol,627
2016-Q3,2016,Q3,2W,Bajaj,Tamil Nadu,Electric,11
2016-Q3,2016,Q3,2W,Bajaj,Tamil Nadu,Petrol,797
2016-Q3,2016,Q3,2W,Bajaj,Uttar Pradesh,Electric,9
2016-Q3,2016,Q3,2W,Bajaj,Uttar Pradesh,Petrol,884
2016-Q3,2016,Q3,2W,Bajaj,West Bengal,Electric,5
2016-Q3,2016,Q3,2W,Bajaj,West Bengal,Petrol,913
2016-Q3,2016,Q3,2W,Hero,Delhi,Electric,17
2016-Q3,2016,Q3,2W,Hero,Delhi,Petrol,1834
2016-Q3,2016,Q3,2W,Hero,Gujarat,Electric,24
2016-Q3,2016,Q3,2W,Hero,Gujarat,Petrol,2768
2016-Q3,2016,Q3,2W,Hero,Haryana,Electric,24
2016-Q3,2016,Q3,2W,Hero,Haryana,Petrol,2069
2016-Q3,2016,Q3,2W,Hero,Karnataka,Electric,29
2016-Q3,2016,Q3,2W,Hero,Karnataka,Petrol,3245
2016-Q3,2016,Q3,2W,Hero,Kerala,Electric,14
2016-Q3,2016,Q3,2W,Hero,Kerala,Petrol,1426
2016-Q3,2016,Q3,2W,Hero,Maharashtra,Electric,32
2016-Q3,2016,Q3,2W,Hero,Maharashtra,Petrol,3610
2016-Q3,2016,Q3,2W,Hero,Rajasthan,Electric,28
2016-Q3,2016,Q3,2W,Hero,Rajasthan,Petrol,1655
2016-Q3,2016,Q3,2W,Hero,Tamil Nadu,Electric,34
2016-Q3,2016,Q3,2W,Hero,Tamil Nadu,Petrol,2753
2016-Q3,2016,Q3,2W,Hero,Uttar Pradesh,Electric,28
2016-Q3,2016,Q3,2W,Hero,Uttar Pradesh,Petrol,2646
2016-Q3,2016,Q3,2W,Hero,West Bengal,Electric,34
2016-Q3,2016,Q3,2W,Hero,West Bengal,Petrol,2650
2016-Q3,2016,Q3,2W,Honda,Delhi,Electric,16
2016-Q3,2016,Q3,2W,Honda,Delhi,Petrol,1363
2016-Q3,2016,Q3,2W,Honda,Gujarat,Electric,24
2016-Q3,2016,Q3,2W,Honda,Gujarat,Petrol,1900
2016-Q3,2016,Q3,2W,Honda,Haryana,Electric,15
2016-Q3,2016,Q3,2W,Honda,Haryana,Petrol,1472
2016-Q3,2016,Q3,2W,Honda,Karnataka,Electric,24
2016-Q3,2016,Q3,2W,Honda,Karnataka,Petrol,2276
2016-Q3,2016,Q3,2W,Honda,Kerala,Electric,11
2016-Q3,2016,Q3,2W,Honda,Kerala,Petrol,1220
2016-Q3,2016,Q3,2W,Honda,Maharashtra,Electric,35
2016-Q3,2016,Q3,2W,Honda,Maharashtra,Petrol,3308
2016-Q3,2016,Q3,2W,Honda,Rajasthan,Electric,14
2016-Q3,2016,Q3,2W,Honda,Rajasthan,Petrol,1196
2016-Q3,2016,Q3,2W,Honda,Tamil Nadu,Electric,17
2016-Q3,2016,Q3,2W,Honda,Tamil Nadu,Petrol,1983
2016-Q3,2016,Q3,2W,Honda,Uttar Pradesh,Electric,22
2016-Q3,2016,Q3,2W,Honda,Uttar Pradesh,Petrol,1702
2016-Q3,2016,Q3,2W,Honda,West Bengal,Electric,26
2016-Q3,2016,Q3,2W,Honda,West Bengal,Petrol,1959
2016-Q3,2016,Q3,2W,TVS,Delhi,Electric,7
2016-Q3,2016,Q3,2W,TVS,Delhi,Petrol,742
2016-Q3,2016,Q3,2W,TVS,Gujarat,Electric,14
2016-Q3,2016,Q3,2W,TVS,Gujarat,Petrol,1227
2016-Q3,2016,Q3,2W,TVS,Haryana,Electric,3
2016-Q3,2016,Q3,2W,TVS,Haryana,Petrol,986
2016-Q3,2016,Q3,2W,TVS,Karnataka,Electric,13
2016-Q3,2016,Q3,2W,TVS,Karnataka,Petrol,1173
2016-Q3,2016,Q3,2W,TVS,Kerala,Electric,2
2016-Q3,2016,Q3,2W,TVS,Kerala,Petrol,599
2016-Q3,2016,Q3,2W,TVS,Maharashtra,Electric,18
2016-Q3,2016,Q3,2W,TVS,Maharashtra,Petrol,1552
2016-Q3,2016,Q3,2W,TVS,Rajasthan,Electric,12
2016-Q3,2016,Q3,2W,TVS,Rajasthan,Petrol,813
2016-Q3,2016,Q3,2W,TVS,Tamil Nadu,Electric,10
2016-Q3,2016,Q3,2W,TVS,Tamil Nadu,Petrol,1370
2016-Q3,2016,Q3,2W,TVS,Uttar Pradesh,Electric,13
2016-Q3,2016,Q3,2W,TVS,Uttar Pradesh,Petrol,1033
2016-Q3,2016,Q3,2W,TVS,West Bengal,Electric,6
2016-Q3,2016,Q3,2W,TVS,West Bengal,Petrol,1223
2016-Q3,2016,Q3,2W,Yamaha,Delhi,Electric,5
2016-Q3,2016,Q3,2W,Yamaha,Delhi,Petrol,856
2016-Q3,2016,Q3,2W,Yamaha,Gujarat,Electric,12
2016-Q3,2016,Q3,2W,Yamaha,Gujarat,Petrol,1098
2016-Q3,2016,Q3,2W,Yamaha,Haryana,Electric,10
2016-Q3,2016,Q3,2W,Yamaha,Haryana,Petrol,1194
2016-Q3,2016,Q3,2W,Yamaha,Karnataka,Electric,9
2016-Q3,2016,Q3,2W,Yamaha,Karnataka,Petrol,1241
2016-Q3,2016,Q3,2W,Yamaha,Kerala,Electric,8
2016-Q3,2016,Q3,2W,Yamaha,Kerala,Petrol,684
2016-Q3,2016,Q3,2W,Yamaha,Maharashtra,Electric,24
2016-Q3,2016,Q3,2W,Yamaha,Maharashtra,Petrol,2374
2016-Q3,2016,Q3,2W,Yamaha,Rajasthan,Electric,9
2016-Q3,2016,Q3,2W,Yamaha,Rajasthan,Petrol,962
2016-Q3,2016,Q3,2W,Yamaha,Tamil Nadu,Electric,13
2016-Q3,2016,Q3,2W,Yamaha,Tamil Nadu,Petrol,1267
2016-Q3,2016,Q3,2W,Yamaha,Uttar Pradesh,Electric,9
2016-Q3,2016,Q3,2W,Yamaha,Uttar Pradesh,Petrol,1216
2016-Q3,2016,Q3,2W,Yamaha,West Bengal,Electric,16
2016-Q3,2016,Q3,2W,Yamaha,West Bengal,Petrol,1308
2016-Q3,2016,Q3,3W,Bajaj,Delhi,Diesel,318
2016-Q3,2016,Q3,3W,Bajaj,Delhi,Electric,4
2016-Q3,2016,Q3,3W,Bajaj,Delhi,Petrol,229
2016-Q3,2016,Q3,3W,Bajaj,Gujarat,Diesel,479
2016-Q3,2016,Q3,3W,Bajaj,Gujarat,Electric,4
2016-Q3,2016,Q3,3W,Bajaj,Gujarat,Petrol,333
2016-Q3,2016,Q3,3W,Bajaj,Haryana,Diesel,337
2016-Q3,2016,Q3,3W,Bajaj,Haryana,Electric,2
2016-Q3,2016,Q3,3W,Bajaj,Haryana,Petrol,248
2016-Q3,2016,Q3,3W,Bajaj,Karnataka,Diesel,529
2016-Q3,2016,Q3,3W,Bajaj,Karnataka,Electric,1
2016-Q3,2016,Q3,3W,Bajaj,Karnataka,Petrol,296
2016-Q3,2016,Q3,3W,Bajaj,Kerala,Diesel,286
2016-Q3,2016,Q3,3W,Bajaj,Kerala,Electric,3
2016-Q3,2016,Q3,3W,Bajaj,Kerala,Petrol,199
2016-Q3,2016,Q3,3W,Bajaj,Maharashtra,Diesel,827
2016-Q3,2016,Q3,3W,Bajaj,Maharashtra,Electric,6
2016-Q3,2016,Q3,3W,Bajaj,Maharashtra,Petrol,507
2016-Q3,2016,Q3,3W,Bajaj,Rajasthan,Diesel,356
2016-Q3,2016,Q3,3W,Bajaj,Rajasthan,Electric,1
2016-Q3,2016,Q3,3W,Bajaj,Rajasthan,Petrol,217
2016-Q3,2016,Q3,3W,Bajaj,Tamil Nadu,Diesel,497
2016-Q3,2016,Q3,3W,Bajaj,Tamil Nadu,Petrol,323
2016-Q3,2016,Q3,3W,Bajaj,Uttar Pradesh,Diesel,417
2016-Q3,2016,Q3,3W,Bajaj,Uttar Pradesh,Electric,5
2016-Q3,2016,Q3,3W,Bajaj,Uttar Pradesh,Petrol,308
2016-Q3,2016,Q3,3W,Bajaj,West Bengal,Diesel,485
2016-Q3,2016,Q3,3W,Bajaj,West Bengal,Electric,6
2016-Q3,2016,Q3,3W,Bajaj,West Bengal,Petrol,301
2016-Q3,2016,Q3,3W,Mahindra,Delhi,Diesel,226
2016-Q3,2016,Q3,3W,Mahindra,Delhi,Petrol,165
2016-Q3,2016,Q3,3W,Mahindra,Gujarat,Diesel,321
2016-Q3,2016,Q3,3W,Mahindra,Gujarat,Petrol,214
2016-Q3,2016,Q3,3W,Mahindra,Haryana,Diesel,247
2016-Q3,2016,Q3,3W,Mahindra,Haryana,Electric,4
2016-Q3,2016,Q3,3W,Mahindra,Haryana,Petrol,182
2016-Q3,2016,Q3,3W,Mahindra,Karnataka,Diesel,331
2016-Q3,2016,Q3,3W,Mahindra,Karnataka,Electric,1
2016-Q3,2016,Q3,3W,Mahindra,Karnataka,Petrol,241
2016-Q3,2016,Q3,3W,Mahindra,Kerala,Diesel,196
2016-Q3,2016,Q3,3W,Mahindra,Kerala,Electric,2
2016-Q3,2016,Q3,3W,Mahindra,Kerala,Petrol,141
2016-Q3,2016,Q3,3W,Mahindra,Maharashtra,Diesel,503
2016-Q3,2016,Q3,3W,Mahindra,Maharashtra,Electric,3
2016-Q3,2016,Q3,3W,Mahindra,Maharashtra,Petrol,337
2016-Q3,2016,Q3,3W,Mahindra,Rajasthan,Diesel,268
2016-Q3,2016,Q3,3W,Mahindra,Rajasthan,Electric,3
2016-Q3,2016,Q3,3W,Mahindra,Rajasthan,Petrol,196
2016-Q3,2016,Q3,3W,Mahindra,Tamil Nadu,Diesel,454
2016-Q3,2016,Q3,3W,Mahindra,Tamil Nadu,Electric,2
2016-Q3,2016,Q3,3W,Mahindra,Tamil Nadu,Petrol,300
2016-Q3,2016,Q3,3W,Mahindra,Uttar Pradesh,Diesel,407
2016-Q3,2016,Q3,3W,Mahindra,Uttar Pradesh,Electric,4
2016-Q3,2016,Q3,3W,Mahindra,Uttar Pradesh,Petrol,259
2016-Q3,2016,Q3,3W,Mahindra,West Bengal,Diesel,423
2016-Q3,2016,Q3,3W,Mahindra,West Bengal,Electric,5
2016-Q3,2016,Q3,3W,Mahindra,West Bengal,Petrol,262
2016-Q3,2016,Q3,3W,Piaggio,Delhi,Diesel,144
2016-Q3,2016,Q3,3W,Piaggio,Delhi,Electric,1
2016-Q3,2016,Q3,3W,Piaggio,Delhi,Petrol,94
2016-Q3,2016,Q3,3W,Piaggio,Gujarat,Diesel,198
2016-Q3,2016,Q3,3W,Piaggio,Gujarat,Electric,1
2016-Q3,2016,Q3,3W,Piaggio,Gujarat,Petrol,142
2016-Q3,2016,Q3,3W,Piaggio,Haryana,Diesel,145
2016-Q3,2016,Q3,3W,Piaggio,Haryana,Petrol,90
2016-Q3,2016,Q3,3W,Piaggio,Karnataka,Diesel,191
2016-Q3,2016,Q3,3W,Piaggio,Karnataka,Electric,2
2016-Q3,2016,Q3,3W,Piaggio,Karnataka,Petrol,144
2016-Q3,2016,Q3,3W,Piaggio,Kerala,Diesel,149
2016-Q3,2016,Q3,3W,Piaggio,Kerala,Petrol,97
2016-Q3,2016,Q3,3W,Piaggio,Maharashtra,Diesel,299
2016-Q3,2016,Q3,3W,Piaggio,Maharashtra,Electric,3
2016-Q3,2016,Q3,3W,Piaggio,Maharashtra,Petrol,206
